-0.750574   -18.4261   7.77292   -4.45079   69
-2.02853   -17.1582   8.17624   -4.53679   70
-0.951041   -16.2   6.85449   -5.87739   71
0.604552   -17.0057   9.9363   -4.72168   72
1.0165   -18.3225   10.9136   -4.53387   73
-0.277607   -14.8597   9.303   -1.32082   74
1.02549   -16.709   9.40722   -5.10011   75
-1.04611   -14.3281   7.0053   -2.14213   76
-1.78486   -13.5608   4.52961   1.65694   77
5.41772   0.582546   -0.195378   0.300434   78
5.72031   0.314817   -0.158308   0.586872   79
5.83501   0.149249   -0.118068   0.58368   80
6.30242   -0.127875   0.434824   -0.222229   81
5.58178   -0.102148   0.66318   -0.0847805   82
5.65666   0.09207   -0.117184   -0.254442   83
5.61369   -0.176502   0.0731665   0.454901   84
6.07609   -0.166719   -0.0433608   0.0335532   85
5.64287   -0.345296   0.151804   0.0190161   86
6.02655   -0.157605   -0.00273475   0.166443   87
5.29439   -1.03086   -0.540441   0.171932   88
5.93138   -0.0593838   0.273048   -0.0603236   89
5.60152   -0.48964   0.19069   -0.18969   90
6.01152   -0.515563   -0.149292   0.587218   91
5.68952   -0.0299368   0.115737   -0.0857444   92
5.97823   -0.0808851   0.213804   -0.0246408   93
5.95505   0.0699651   -0.245113   0.0352552   94
6.03588   -0.392132   -0.239813   0.394455   95
6.17812   0.144574   0.143455   0.574639   96
6.10896   0.156434   -0.205801   0.0893648   97
5.392   0.361688   0.459849   -0.152478   98
5.73884   -0.0158877   -0.0215422   0.150845   99
5.7228   0.418243   -0.296189   -0.14144   100
5.53744   0.309664   -0.241177   0.235756   101
5.72503   0.153866   0.437784   0.700267   102
5.48886   -0.319254   -0.492653   -0.0478213   103
6.28659   -0.105336   0.409975   0.555386   104
5.6581   -0.34924   -0.0286527   0.33735   105
5.45812   -0.0348621   0.220737   -0.0387177   106
5.8503   0.164809   0.093045   0.0823225   107
5.83141   -0.0348886   -0.207442   0.735701   108
6.01666   -0.047602   0.185839   0.372877   109
5.6086   0.249757   0.165815   0.426251   110
5.88945   -0.0019608   0.362606   0.208252   111
5.52226   -0.226974   -0.0594678   -0.102304   112
5.77934   0.157293   -0.0748787   0.450987   113
5.58053   0.0173639   0.181355   0.664468   114
5.41874   0.377606   0.597937   0.178559   115
5.08299   0.29596   0.259636   0.321848   116
5.63826   -0.0539086   0.412695   0.152097   117
6.18095   0.160029   0.351742   0.116154   118
5.77508   -0.183634   0.0243271   -0.208097   119
5.57723   -0.226299   0.135012   0.659236   120
5.30859   0.324294   0.676932   0.219657   121
5.73645   0.0272514   0.601402   -0.414105   122
5.52519   -0.0508618   0.0153849   0.181026   123
5.51325   0.329734   0.387048   -0.317602   124
5.8623   0.0997139   0.352967   -0.00091599   125
5.27131   0.118999   -0.524513   0.189072   126
5.14569   -0.0928057   -0.0615079   0.771351   127
5.89051   0.290365   -0.2011   0.460904   128
5.61486   0.717183   -0.0646374   -0.0563683   129
5.46371   0.0345161   0.313113   0.308718   130
5.51443   -0.087319   0.0204912   -0.278735   131
5.33087   0.104741   0.199646   0.442035   132
5.48456   0.340847   0.115303   0.623481   133
5.57186   0.0144162   0.220716   0.304942   134
5.93359   -0.284106   -0.133537   -0.35704   135
5.47996   -0.222793   0.0439285   0.16058   136
5.22614   0.145372   0.206179   0.224981   137
5.4621   0.408635   -0.109725   0.125194   138
5.6054   -0.176756   0.0936149   0.384869   139
5.77361   0.146333   0.267527   0.303111   140
5.64528   0.0353503   -0.476239   0.320197   141
5.41549   0.421368   0.0347191   0.027824   142
5.55518   0.486015   0.079693   -0.391835   143
5.62996   -0.15237   -0.214269   -0.160899   144
5.37741   0.197234   -0.0470918   -0.0379017   145
5.60602   0.348273   0.193192   0.460234   146
5.30644   -0.158374   0.0601729   0.161328   147
5.53859   0.179267   0.17396   0.526292   148
5.83793   0.04494   0.0366659   -0.0320077   149
5.8513   -0.299955   -0.439519   0.22374   150
5.77672   -0.0622294   0.426951   0.43286   151
5.37721   0.0881409   0.132502   0.405405   152
5.37721   0.0199865   0.264756   0.0778583   153
5.86115   0.014846   0.180285   0.379143   154
5.61257   0.146269   -0.0790145   0.0626633   155
5.26315   -0.19763   -0.748123   0.423804   156
5.27137   -0.0258824   0.134195   0.301591   157
6.12662   0.192742   0.0924523   -0.308912   158
5.66559   -0.151155   0.237941   0.0134797   159
5.55709   0.0510249   -0.375786   0.56111   160
5.79179   0.191947   0.0594139   0.315832   161
6.08913   0.197166   0.0478203   0.12821   162
5.91068   -0.23146   -0.319028   0.235904   163
5.67421   -0.125715   -0.275039   0.405863   164
5.45541   -0.0906899   -0.358537   0.0431237   165
5.74997   -0.233083   0.169222   -0.502118   166
6.0147   -0.51507   -0.197618   0.0317827   167
5.73886   0.062418   -0.0384292   0.480902   168
5.69878   0.464379   -0.533561   0.157227   169
5.21649   -0.493396   0.278833   0.0276342   170
5.25277   0.173851   0.37035   0.0900371   171
5.68148   -0.0869153   -0.078726   0.544521   172
5.90597   -0.244895   -0.276935   0.398014   173
5.88335   -0.0518007   0.253677   0.148907   174
5.93702   0.093193   0.0889447   -0.0643455   175
5.71688   -0.276183   0.224732   0.609561   176
5.73138   -0.118241   0.225582   0.503392   177
5.4156   0.435894   0.526953   0.107587   178
5.30445   0.515894   0.387549   -0.173805   179
6.04253   -0.175295   0.375964   -0.106714   180
5.49775   -0.0350779   0.204862   0.312185   181
5.21659   0.571915   -0.683333   0.526534   182
5.74035   -0.0672413   -0.346708   0.0201813   183
5.54377   -0.215937   0.535268   0.162183   184
5.61673   -0.475086   -0.227896   -0.213339   185
5.44764   -0.135199   -0.241759   0.635368   186
5.33117   0.0740065   -0.920997   0.0568627   187
5.57439   0.0207975   -0.373983   -0.242151   188
5.61937   0.528666   -0.0893685   0.00832578   189
5.78971   -0.0678965   -0.18307   0.137078   190
5.47848   -0.0879875   -0.0419809   0.153642   191
5.3905   -0.125465   -0.151085   -0.0632517   192
5.78271   -0.0175992   -0.0111736   -0.106079   193
5.53124   0.229532   -0.381272   -0.134743   194
6.12189   0.20655   -0.289609   -0.344298   195
5.58098   -0.175032   -0.299364   0.0137793   196
5.27746   0.50223   0.228827   0.077141   197
5.91602   -0.13409   0.0467524   0.00492278   198
5.30524   -0.117753   0.515084   -0.118321   199
5.28771   -0.258829   -0.623384   0.177607   200
5.43201   0.254389   -0.220506   0.323705   201
5.76879   0.219452   -0.846685   0.26967   202
5.64778   0.058448   0.184948   -0.036718   203
5.02217   -0.17844   -0.47267   0.0534472   204
5.72375   0.444134   -0.356778   -0.596673   205
5.54696   -0.269057   0.0543773   -0.0994656   206
5.62663   0.238544   0.400159   -0.0792794   207
5.63517   0.520033   -0.0240964   0.0929407   208
5.70423   0.243177   0.218077   0.0814599   209
5.51575   0.349196   -0.285495   -0.261728   210
5.88752   -0.150838   0.0649724   0.207802   211
5.86641   -0.244188   -0.012675   -0.068072   212
6.17454   -0.484692   -0.313661   0.126111   213
5.72846   0.115195   0.0172356   0.120689   214
5.76882   0.450967   -0.574074   -0.0720304   215
5.93647   0.31703   -0.125498   0.253312   216
5.41586   0.165198   -0.217955   0.0320607   217
5.36192   0.212773   -0.0334754   0.220389   218
5.72854   0.554839   0.357286   0.157772   219
5.51274   0.0913988   -0.474406   0.255315   220
6.0434   0.245163   -0.0680108   0.35963   221
5.73653   0.323517   -0.0567659   0.204126   222
5.44349   0.139478   -0.17893   0.213348   223
6.01825   0.14391   -0.00696181   0.0986454   224
5.75907   0.392413   0.184189   -0.311591   225
5.73211   0.537619   -0.397362   -0.101014   226
5.95555   0.0712597   0.188384   -0.430363   227
5.65175   0.452459   -0.260281   -0.217137   228
5.11497   0.26192   0.275515   0.10316   229
5.9807   0.187023   0.131068   0.607263   230
5.60032   0.580976   -0.291388   -0.0785411   231
5.81966   0.43609   0.133674   -0.141806   232
5.83504   -0.151782   0.261564   -0.0164047   233
5.40944   -0.142106   -0.323335   0.202475   234
5.2219   0.271141   0.295033   0.390623   235
5.66688   0.189881   -0.21141   0.119076   236
5.42194   -0.183569   0.104974   0.243455   237
5.95255   -0.150417   0.0884268   0.131411   238
5.54833   -0.010069   -0.432989   -0.104034   239
5.63908   -0.124965   -0.130988   0.339406   240
5.22208   -0.298799   0.374767   -0.362714   241
5.36572   0.120784   -0.663543   0.0988701   242
6.27534   -0.215838   -0.272854   -0.0112438   243
5.96394   -0.169949   0.0325238   -0.0655324   244
5.57354   -0.00612596   -0.254905   -0.00281814   245
5.52852   0.0609531   -0.659   0.394812   246
5.35376   0.427624   0.418327   -0.0826285   247
6.06702   0.531148   -0.647045   0.122733   248
5.50213   0.542663   -0.420997   0.197613   249
6.07539   0.484427   0.153064   0.400927   250
6.05789   0.093125   0.678157   -0.260136   251
5.57838   0.445745   0.19779   -0.0216378   252
6.03709   0.321514   0.228987   0.294389   253
5.50717   0.637996   -0.185834   0.0423986   254
5.66274   0.364078   0.174741   -0.0205138   255
5.50061   -0.0915019   -0.0126705   0.190986   256
5.57444   0.12684   0.197597   -0.0918465   257
5.71887   0.0767294   0.0743241   -0.221504   258
5.78735   0.0768855   -0.0136643   0.631202   259
5.62098   -0.118437   0.0989795   -0.103027   260
5.42267   0.123546   0.422449   0.130884   261
6.03331   0.685631   -0.025316   -0.0920341   262
5.6871   0.152681   0.111269   -0.246996   263
5.81453   0.400314   -0.0130353   -0.155913   264
6.08174   0.0751746   0.137064   -0.415924   265
5.28676   0.815451   -0.0878776   0.114383   266
5.38987   0.319131   0.261289   -0.0328913   267
5.87603   0.209855   0.0598911   0.0527525   268
5.98039   0.0774947   -0.0181629   0.0928288   269
5.87224   0.045677   0.189245   0.00367654   270
5.94144   0.466812   0.250384   -0.373049   271
5.8287   0.490247   0.0263505   0.00851444   272
6.04603   -0.241931   -0.318494   0.299987   273
6.16469   0.017428   0.0200989   -0.162246   274
5.73499   0.0778394   -0.0214199   0.240376   275
5.31123   0.152289   -0.275857   0.263037   276
5.53437   -0.0468122   0.0170526   -0.251607   277
5.34202   0.294737   0.318852   0.0889293   278
5.35784   -0.092937   0.311747   0.390821   279
5.8954   -0.106533   0.292841   -0.154112   280
5.6745   -0.0393253   0.0791548   0.196184   281
5.61811   0.0290051   -0.0890601   0.240172   282
5.69836   0.54837   -0.230413   -0.225555   283
5.47398   0.00953723   0.263487   0.285408   284
6.14377   0.147334   0.052393   0.118992   285
5.82654   0.0633763   0.299254   0.452839   286
5.67649   -0.400375   0.342296   -0.24657   287
5.66608   0.649747   -0.238353   0.128336   288
5.52483   0.171432   -0.0631144   0.242203   289
5.44828   -0.566726   0.157786   0.208211   290
5.73851   0.116216   -0.207891   0.510845   291
5.81814   0.149101   0.290483   0.405413   292
5.99582   -0.166846   -0.0210933   0.540927   293
5.44014   0.320421   0.375113   0.49139   294
5.55978   -0.0977014   -0.294299   -0.188945   295
6.12524   0.253686   0.211896   0.539149   296
5.58946   0.114782   0.172808   -0.0173565   297
5.63834   -0.0116118   0.0606214   0.316917   298
5.53695   -0.271015   0.368856   0.181324   299
5.41505   -0.435969   0.259946   0.265947   300
5.38327   0.133711   -0.0479094   0.538063   301
6.1458   0.0625451   0.437282   0.0718262   302
5.61166   0.0690089   -0.143475   -0.0422001   303
6.02398   0.222842   0.128887   0.232285   304
5.469   -0.0238183   0.442592   0.299316   305
5.79052   0.212869   -0.730283   0.271174   306
5.64208   0.330559   -0.295908   0.0304073   307
5.77823   0.783564   -0.0815997   -0.165114   308
5.47464   -0.00286422   0.187412   0.173997   309
5.75395   -0.0046064   0.0675143   0.0572422   310
5.19848   0.452582   0.707393   -0.161938   311
5.63266   0.379659   -0.00344915   -0.0319383   312
5.84762   -0.19913   0.533648   0.231749   313
5.7757   0.376971   0.493687   -0.413858   314
5.56377   0.113611   0.44064   -0.122007   315
5.47648   0.247775   0.241437   0.321643   316
5.39277   0.220843   0.582793   0.03356   317
5.62103   0.200733   0.205488   -0.229643   318
5.45188   -0.0948305   -0.324384   -0.42777   319
5.91492   0.624429   0.0724292   0.269594   320
5.54443   0.146105   -0.0254595   0.321171   321
5.72798   0.490068   0.133323   0.37231   322
5.66003   0.33417   -0.120768   0.175729   323
6.0963   0.049404   -0.0934527   0.142334   324
5.37771   0.0448406   0.0179372   -0.274273   325
5.28436   -0.0473294   -0.661659   -0.170957   326
5.51655   0.150998   -0.206631   0.20801   327
6.11546   -0.135166   0.24209   0.27801   328
5.74715   0.146297   -0.175497   0.0811829   329
5.48904   0.30536   0.395826   0.384957   330
5.36734   0.260713   -0.182416   -0.0383523   331
5.29488   0.402061   -0.356552   0.0977102   332
5.59325   0.279146   0.0673816   -0.0352909   333
5.48373   0.0191828   0.0754803   0.441039   334
5.62921   0.295408   0.746024   -0.181997   335
5.60845   0.116033   0.281857   -0.0797759   336
5.25314   0.224719   0.225112   0.595357   337
5.73466   0.13487   0.326944   -0.255095   338
5.4503   0.326308   -0.0358026   -0.0529779   339
5.7562   0.214442   0.0876908   0.167124   340
5.57095   0.355889   0.183541   0.347136   341
5.59678   0.0169847   -0.125923   0.141094   342
4.86407   -0.0849699   0.128037   0.286743   343
5.44947   -0.113168   0.316138   -0.183643   344
5.18816   -0.566182   0.0168191   -0.058869   345
5.45981   0.306274   -0.0143009   -0.0812651   346
5.46464   -0.297501   0.0517246   -0.376398   347
5.25316   -0.0958318   -0.394797   -0.165292   348
5.29544   -0.200834   -0.222172   0.351661   349
5.72853   -0.134418   0.25678   0.326245   350
5.52257   -0.329772   -0.192777   -0.195329   351
6.1249   -0.00838816   0.00257189   0.314073   352
5.62597   -0.0876465   -0.188394   -0.196906   353
5.51024   0.120976   -0.293749   -0.0262169   354
5.77144   -0.368622   0.0385402   -0.232894   355
6.05146   -0.013871   -0.187697   -0.0016115   356
6.15435   0.392635   -0.084333   0.077182   357
5.31364   -0.190435   0.54509   -0.289739   358
5.44126   0.1943   -0.256895   -0.101056   359
5.19599   -0.285043   0.145367   0.0611585   360
6.0171   -0.461809   -0.172329   0.115975   361
5.60196   0.283605   0.141768   0.330997   362
5.35478   0.283047   -0.314066   -0.4382   363
5.65669   -0.095975   0.260783   0.567726   364
5.91775   -0.355811   0.0543413   0.100891   365
5.54367   0.314257   0.113457   -0.247934   366
5.74895   0.102792   0.128428   0.315428   367
5.50518   0.0888818   -0.105598   0.130378   368
5.65411   0.341959   0.231637   0.111667   369
5.21655   0.55344   0.117589   -0.0375343   370
5.71306   0.506319   -0.46104   0.128614   371
6.17848   0.724947   -0.10914   0.179068   372
5.66203   0.401294   0.155175   0.317585   373
5.92936   0.238195   -0.248397   -0.234942   374
5.20681   0.300523   -0.0175411   0.334687   375
5.2946   0.394432   0.59153   0.463483   376
5.43831   0.183877   0.45064   -0.199039   377
5.55127   0.0199809   0.407469   0.206321   378
5.52376   0.406909   -0.255836   -0.0380102   379
5.94553   0.160296   -0.0448877   0.610379   380
5.83503   0.495406   0.46381   -0.0530848   381
5.49534   0.530871   0.00779851   0.418416   382
5.54878   0.588016   -0.351503   0.427136   383
5.72199   0.16816   -0.162028   0.579503   384
5.46643   -0.125692   0.216021   -0.0315626   385
5.86952   0.083999   -0.167158   0.69666   386
5.58648   0.11959   0.0963445   0.293087   387
5.31919   -0.0145377   0.330813   0.317415   388
5.37179   -0.361261   -0.054462   0.127708   389
5.78152   0.186607   -0.000647384   0.00873395   390
5.55337   0.486079   0.439089   0.443598   391
5.15065   0.371931   -0.0298703   0.147349   392
5.41019   0.159449   0.50498   -0.16422   393
5.47313   0.366126   0.406857   0.386293   394
5.52628   0.533875   -0.204082   0.724101   395
5.76339   0.132821   0.0633415   -0.222452   396
5.93499   0.14247   -0.207003   0.345269   397
5.55548   0.370182   -0.177638   0.0442443   398
5.79951   0.155133   0.0258338   0.112308   399
6.0559   -0.00284813   -0.718156   0.0578532   400
5.5885   0.266628   0.276165   0.283136   401
5.40182   0.0680352   -0.125161   0.662663   402
5.3677   0.124066   0.000178106   0.186942   403
5.61052   -0.13766   0.292527   -0.314232   404
6.04764   0.222019   0.315688   -0.0601341   405
5.51313   0.167161   -0.00383918   0.222554   406
5.69867   0.260055   0.243149   0.494994   407
5.65331   0.529377   -0.0274299   0.0439288   408
5.31442   0.0885322   -0.0325184   0.738613   409
5.73624   0.526029   -0.278613   0.350312   410
5.41605   0.549504   0.181176   0.50423   411
5.4938   0.431564   -0.182283   0.517071   412
5.44604   0.331456   0.70496   -0.0192235   413
5.56433   0.119846   0.268609   0.175516   414
5.92414   0.127348   -0.192332   -0.476581   415
5.8019   0.253904   0.0719984   0.109742   416
6.04733   -0.0720525   0.0211382   -0.143242   417
5.31977   0.232481   -0.178697   0.091731   418
5.96463   -0.0611675   0.0335081   0.0712698   419
5.85174   0.0388551   0.183877   -0.237507   420
5.38987   -0.044114   -0.258007   0.365077   421
5.35026   0.45075   -0.123459   0.0924633   422
5.60783   0.498426   -0.541513   -0.22496   423
5.36299   0.383707   -0.0748228   -0.638053   424
5.52355   0.3479   0.34977   -0.360448   425
5.25675   0.321935   0.332339   -0.0486853   426
5.60361   -0.109525   0.299016   0.293427   427
5.58298   0.13904   -0.0367434   0.184867   428
5.62294   0.224554   0.385562   0.228033   429
5.77557   0.181856   0.229708   0.0800748   430
5.64318   -0.149727   0.207207   0.174763   431
5.63943   0.335954   0.110097   -0.092553   432
5.83076   0.329737   0.205946   0.189914   433
5.31756   0.115825   0.290949   0.0904887   434
5.64237   0.00252331   0.141034   -0.0148361   435
6.02315   0.0322663   -0.48559   -0.00280061   436
5.78089   0.511571   -0.18942   0.00270378   437
5.90808   0.246203   -0.27768   0.188695   438
5.62242   0.0455024   0.34171   -0.548094   439
5.51429   0.151203   0.136254   0.518481   440
5.09491   0.100465   0.137548   -0.280681   441
5.4292   -0.0121152   -0.115291   -0.0962049   442
5.85002   -0.0408083   -0.0338792   0.305373   443
5.51447   0.223202   -0.225113   0.360912   444
5.72002   0.124746   0.209493   0.147793   445
5.35542   0.216827   0.540311   0.485133   446
5.09001   0.253979   0.15978   -0.460649   447
5.74904   0.0748292   0.0923912   0.36245   448
5.55472   0.139594   0.0469081   0.146364   449
5.44446   0.475267   -0.0820125   -0.0530789   450
5.8472   -0.155495   0.51392   0.392423   451
5.72781   0.0512944   -0.11091   0.170817   452
5.4795   0.303613   0.228218   0.29312   453
5.32804   -0.0349328   -0.133309   0.107742   454
5.55062   -0.0951363   -0.125138   -0.423097   455
5.32825   -0.224426   0.196597   0.0326278   456
4.97449   0.374104   -0.634992   0.308262   457
5.61966   0.213726   0.0458551   0.151499   458
6.11593   0.187425   0.32657   0.120947   459
5.71373   -0.150464   0.17264   0.23005   460
5.67609   0.156209   0.196824   0.235127   461
5.95032   0.458614   -0.0433224   -0.0495766   462
5.53474   0.775996   0.106365   0.46335   463
5.46147   0.597818   0.133061   -0.0922126   464
5.76314   0.0741503   0.0412981   0.013785   465
5.4525   0.161215   0.683172   0.427885   466
5.4169   0.446479   0.0905121   -0.0774341   467
5.88995   0.301263   -0.155178   -0.0467568   468
5.87235   0.433819   -0.206097   -0.35949   469
5.98017   0.030956   0.723769   0.132088   470
5.77474   0.483135   -0.609916   -0.0338044   471
5.66922   0.386284   0.355432   0.354426   472
5.95198   0.318367   -0.000910828   0.309928   473
5.32882   0.295787   -0.161563   -0.336323   474
5.38952   0.143345   0.270389   -0.617725   475
5.63008   0.318524   0.284532   -0.53319   476
5.66867   0.277603   0.15525   0.19874   477
5.90915   -0.0644826   0.0763433   0.443823   478
5.95563   0.0329575   -0.247876   0.196724   479
5.40723   0.0688468   -0.339314   0.247633   480
5.56213   0.503763   0.518762   0.00611306   481
5.16684   0.0205491   0.350546   0.016564   482
5.65419   -0.10829   0.170117   0.584023   483
5.70234   0.15064   -0.289665   0.542835   484
5.28383   0.10025   -0.171061   0.352019   485
5.81748   0.306466   -0.0301977   0.160778   486
5.96155   -0.0147691   0.173113   0.124402   487
5.66539   -0.202304   0.250854   0.064156   488
5.65719   0.0554025   0.105064   0.0287651   489
6.07389   0.220974   0.260231   -0.0963102   490
5.40444   -0.259287   -0.168417   0.198438   491
5.7274   -0.374242   0.238556   -0.00108438   492
5.56338   0.0896323   0.184932   -0.135062   493
6.05531   0.435445   0.0410125   -0.256462   494
5.80324   0.249987   -0.253729   0.715242   495
5.65198   0.637442   0.0465072   -0.0460282   496
5.43598   0.570881   0.365026   -0.160254   497
5.99865   -0.408186   0.322985   0.208354   498
5.55046   0.0808611   -0.0713123   0.663088   499
5.71224   0.700993   0.308556   -0.131014   500
5.78444   -0.162144   0.42562   0.0128499   501
5.69276   -0.0894904   0.18937   0.515217   502
5.65652   0.468541   -0.469408   0.202288   503
5.73481   -0.253175   0.344963   0.370934   504
6.11402   0.202222   -0.13034   0.120827   505
6.04677   0.350643   -0.161472   0.27711   506
5.65441   0.212156   -0.0272467   0.188915   507
5.35806   0.105243   -0.0946723   -0.130076   508
5.32718   0.754447   0.289196   0.0667953   509
5.93316   0.440798   0.24378   0.292873   510
5.59863   -0.110294   -0.155847   -0.0595548   511
5.52598   0.269246   -0.308909   0.37841   512
5.72633   0.357894   0.094436   -0.22114   513
5.67199   0.0340276   0.00656441   0.213807   514
5.25095   -0.0488724   0.348249   0.324713   515
5.34815   0.304974   -0.0606481   0.0369413   516
5.63312   0.0431438   0.174723   0.20358   517
5.66285   0.268739   -0.247777   -0.353206   518
5.88303   -0.422389   0.0234239   0.00297407   519
5.51281   0.207214   0.192274   0.201827   520
6.03251   -0.0513417   -0.226028   -0.0652732   521
5.53168   0.208752   0.178001   -0.17994   522
5.70513   0.392989   0.544578   0.523059   523
6.31929   0.333242   0.0989335   -0.0655168   524
5.1944   0.278492   0.35095   0.121347   525
5.79587   -0.158971   0.801731   0.118332   526
5.94387   0.0391421   0.37981   0.674184   527
5.30616   0.129973   -0.233287   0.0821753   528
5.56648   0.0454135   0.557726   0.150623   529
5.51294   0.326638   0.19568   0.174566   530
5.73485   0.282766   0.197025   0.0229854   531
6.17345   0.468944   -0.0491684   -0.23897   532
5.25275   -0.0856106   0.028132   0.543897   533
5.44802   0.205197   -0.323536   0.300372   534
5.83159   -0.136098   -0.295273   0.158334   535
5.73284   0.122879   -0.0330248   0.184211   536
5.60884   0.280082   -0.135225   -0.22227   537
5.73724   -0.39112   -0.507134   -0.406059   538
5.71742   0.284145   -0.49796   -0.107396   539
6.0567   0.112627   -0.1495   -0.143081   540
5.87582   0.0589683   -0.822972   0.313519   541
5.86775   -0.198687   0.168796   -0.0245915   542
5.75321   0.241907   0.366143   0.229638   543
5.83473   0.263439   -0.231916   -0.0986566   544
5.62925   0.24454   0.661727   0.113295   545
5.70045   0.0983338   0.189934   -0.0912049   546
6.07196   0.267372   -0.240209   -0.482872   547
5.61091   0.764653   0.0967032   0.241631   548
5.72737   0.130732   -0.263593   0.436942   549
5.89763   0.505622   -0.354731   0.0532175   550
6.09165   -0.0161822   -0.201393   0.372782   551
5.41474   0.1236   0.0170278   0.095511   552
5.2629   0.181792   -0.157672   0.346123   553
6.01629   0.233951   -0.327664   0.0656379   554
5.40166   0.559587   -0.234884   0.129394   555
5.61976   0.223757   0.278021   -0.128723   556
5.54431   0.63352   0.226403   0.128869   557
5.36338   0.0288668   0.064964   0.424797   558
5.39988   0.0128415   0.092331   0.105338   559
5.54237   0.250273   0.242608   0.131432   560
5.78863   0.214584   -0.34942   0.570721   561
5.74486   0.245   -0.0488202   -0.0983573   562
5.41622   0.00481732   -0.215717   0.0977569   563
5.79442   0.255017   -0.0702212   -0.0398495   564
5.64384   0.273387   -0.0385817   0.420179   565
5.53835   0.452895   -0.0573156   -0.178122   566
5.3224   0.318018   0.254899   0.604753   567
5.57214   0.0281644   -0.178   0.196555   568
5.52868   0.187887   -0.227098   -0.362778   569
5.78032   -0.123407   -0.0207116   -0.00214047   570
5.54951   0.0280484   0.456819   -0.0172831   571
5.4302   -0.409465   0.212475   0.190233   572
5.65651   0.270654   -0.415334   -0.33741   573
5.69348   0.0959788   -0.0773959   -0.018139   574
5.42039   0.166242   0.274843   0.460889   575
5.47671   0.295151   -0.162466   0.15192   576
5.12406   0.0910316   -0.0889763   0.124231   577
5.37232   -0.322408   0.132085   0.447781   578
6.28865   0.10679   0.558724   0.237083   579
5.71631   0.296539   0.185572   0.334636   580
5.88628   0.121854   -0.237227   -0.236001   581
6.05015   0.266566   -0.343753   0.168743   582
6.01602   -0.058364   -0.178656   0.296218   583
5.4321   0.526308   -0.282402   -0.069419   584
5.89227   -0.142678   0.00018804   0.498408   585
